# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Mais jogos em Campeonato;2024051923;1;1;0;14;0;0
Mais jogos em turnos;2024051714;1;1;0;1;0;0
Mais jogos em turnos;2024051716;1;1;0;10;0;0
Mais jogos em turnos;2024051717;1;1;0;37;0;0
Mais jogos no elenco atual;2024051322;1;1;0;34;0;0
Mais jogos no elenco atual;2024051621;1;1;0;31;0;0
Mais jogos no elenco atual;2024051701;1;1;0;51;0;0
Mais jogos no elenco atual;2024051709;1;1;0;28;0;0
Mais jogos no elenco atual;2024051714;1;1;0;81;0;0
Mais jogos no elenco atual;2024051720;1;1;0;5;0;0
Mais jogos no elenco atual;2024051801;1;1;0;1;0;0
Mais jogos no(a) Brasileiro;2024051415;1;1;0;56;0;0
Mais jogos no(a) Carioca;2024051415;1;1;0;24;0;0
Mais jogos no(a) Copa Sul Americana;2024051415;1;1;0;21;0;0
Mais jogos no(a) Copa Sul Americana;2024051416;1;1;0;30;0;0
Mais jogos no(a) Copa do Brasil;2024051415;1;1;0;30;0;0
Mais jogos no(a) Libertadores da America;2024051415;1;1;0;30;0;0
Mais jogos no(a) Libertadores da America;2024051416;1;1;0;16;0;0
Mais jogos no(a) Libertadores da America;2024051613;1;1;0;30;0;0
Mais jogos no(a) Libertadores da America;2024051615;1;1;0;11;0;0
Mais jogos no(a) Libertadores da America;2024051616;1;1;0;29;0;0
Mais jogos no(a) Libertadores da America;2024051621;1;1;0;44;0;0
Mais jogos no(a) Libertadores da America;2024051622;1;1;0;51;0;0
Mais jogos no(a) Libertadores da America;2024051712;1;1;0;45;0;0
Mais jogos no(a) Libertadores da America;2024051714;1;1;0;58;0;0
Mais jogos no(a) Libertadores da America;2024051715;1;1;0;0;0;0
Mais jogos no(a) Libertadores da America;2024051716;1;1;0;0;0;0
Mais jogos no(a) Libertadores da America;2024051917;1;1;0;8;0;0
Mais jogos no(a) Libertadores da America;2024051922;1;1;0;257;0;0
Mais jogos no(a) Libertadores da America;2024051923;1;1;0;90;0;0
Mais jogos nos Seculos;2024051709;1;1;0;88;0;0
Mais jogou com Tecnico;2024051612;1;1;0;55;0;0
Mais jogou contra adversario em campeonato;2024051618;1;1;0;0;0;0
Mais jogou em Campeonato;2024051801;1;1;0;2;0;0
Mais jogou em estadio em campeonato;2024051521;1;1;0;0;0;0
Mais jogou em estadio em campeonato;2024051600;1;0;0;0;0;0
Mais substituidos - em Ano;2024051503;1;1;0;3;0;0
Mais substituidos - em Ano;2024051709;1;1;0;5;0;0
Mais substituidos - em Ano;2024051715;1;1;0;4;0;0
Mais treinou em Campeonato;2024051320;1;1;0;2;0;0
Mais treinou em Campeonato;2024051720;1;1;0;5;0;0
Mais treinou em Campeonato;2024051800;1;1;0;6;0;0
Mais treinou em Campeonato;2024051817;1;1;0;19;0;0
Mais vezes Artilheiros Anuais;2024051503;1;1;0;1;0;0
Mais vitorias no seculo;2024051614;1;1;0;64;0;0
Mais vitorias no seculo;2024051621;1;1;0;226;0;0
Manchester City 4 X 0 Fluminense;2024051411;1;1;0;23;0;0
Manchester City 4 X 0 Fluminense;2024051504;1;1;0;33;0;0
Manchester City 4 X 0 Fluminense;2024051519;1;1;0;6;0;0
Manchester United 0 X 0 Fluminense;2024051509;1;1;0;20;0;0
Maneco 1949;2024051401;1;1;0;6;0;0
Manfrini 1975;2024051401;1;1;0;7;0;0
Manfrini 1975;2024051922;1;1;0;6;0;0
Manoel 1964;2024051314;1;1;0;3;0;0
Manoel 2024;2024051318;1;1;0;14;0;0
Manoel 2024;2024051611;1;1;0;14;0;0
Manoel 2024;2024051920;1;1;0;2;0;0
Maracana;2024051317;1;1;0;1;0;0
Maracana;2024051319;1;1;0;40;0;0
Maracana;2024051612;1;1;0;19;0;0
Maracana;2024051617;1;1;0;6;0;0
Maracana;2024051711;1;1;0;6;0;0
Maracana;2024051717;1;1;0;14;0;0
Maracana;2024051723;1;1;0;0;0;0
Maracana;2024051800;1;1;0;0;0;0
Maracana;2024051802;1;1;0;2;0;0
Maracana;2024051819;1;1;0;5;0;0
Maracana;2024051919;1;1;0;1;0;0
Maracana;2024051923;1;1;0;81;0;0
Maracana - Libertadores da America;2024051622;1;1;0;50;0;0
Maracana - Libertadores da America;2024051923;1;1;0;83;0;0
Marcas Historicas Atuais;2024051503;1;1;0;28;0;0
Marcas Historicas Atuais;2024051701;1;1;0;23;0;0
Marcelo - 12;2024051819;1;1;0;73;0;0
Marcelo 1989;2024051409;1;1;0;4;0;0
Marcelo 2004;2024051714;1;1;1;10;0;0
Marcelo 2022;2024051620;1;1;0;21;0;0
Marcelo 2022;2024051714;1;1;0;4;0;0
Marcelo 2022;2024051719;1;1;0;5;0;0
Marcelo 2022;2024051916;1;1;0;10;0;0
Marcelo 2022 - Manoel 2024;2024051719;1;1;0;6;0;0
Marcelo 2024;2024051309;1;1;0;10;0;0
Marcelo 2024;2024051409;1;1;0;134;0;0
Marcelo 2024;2024051410;1;1;0;21;0;0
Marcelo 2024;2024051618;1;1;0;14;0;0
Marcelo 2024;2024051619;1;1;0;60;0;0
Marcelo 2024;2024051620;1;1;0;49;0;0
Marcelo 2024;2024051621;1;1;0;29;0;0
Marcelo 2024;2024051709;1;1;0;52;0;0
Marcelo 2024;2024051710;1;1;0;0;0;0
Marcelo 2024;2024051711;1;1;0;182;0;0
Marcelo 2024;2024051712;1;1;0;3;0;0
Marcelo 2024;2024051715;1;1;0;109;0;0
Marcelo 2024;2024051720;1;1;0;10;0;0
Marcelo 2024;2024051800;1;1;0;6;0;0
Marcelo 2024;2024051819;1;1;0;138;0;0
Marcelo 2024;2024051904;1;1;0;27;0;0
Marcelo 2024;2024051910;1;1;0;21;0;0
Marcelo 2024 - Gabriel 2008;2024051719;1;1;0;15;0;0
Marcelo 2024 - Gols por Campeonato;2024051710;1;1;0;24;0;0
Marcelo 2024 - Gols por Campeonato;2024051714;1;1;0;17;0;0
Marcelo 2024 - Libertadores da America;2024051800;1;1;0;42;0;0
Marcelo Gomes 1992;2024051910;1;1;1;54;0;0
Marcelo Sander 1996;2024051523;1;1;0;11;0;0
Marcelo Venito Pacheco;2024051414;1;1;0;11;0;0
Marcelo de Lima Henrique;2024051714;1;1;0;5;0;0
Marcelo de Souza Pinto;2024051322;1;1;0;348;0;0
Marcial 1937;2024051820;1;1;0;2;0;0
Marco Antonio 1976;2024051612;1;1;0;6;0;0
Marco Antonio 1976;2024051710;1;1;0;21;0;0
Marco Antonio 1976;2024051819;1;1;0;25;0;0
Marco Antonio 1977;2024051612;1;1;0;4;0;0
Marco Antonio 1977;2024051710;1;1;0;2;0;0
Marco Antonio 1977;2024051819;1;1;0;3;0;0
Marcos Junior 2018;2024051523;1;1;0;14;0;0
Marcos Junior 2018;2024051709;1;1;0;25;0;0
Marcos Paulo 2021;2024051523;1;1;0;4;0;0
Marcao 2006;2024051316;1;1;0;4;0;0
Mariano 1949;2024051814;1;1;0;25;0;0
Marinho Chagas 1978;2024051710;1;1;0;75;0;0
Marinho Chagas 1978;2024051819;1;1;0;20;0;0
Marlon 2024;2024051717;1;1;0;11;0;0
Marlon 2024;2024051913;1;1;0;27;0;0
Marquinho 2017;2024051823;1;1;0;13;0;0
Marquinhos 2024;2024051410;1;1;0;4;0;0
Marquinhos 2024;2024051609;1;1;0;3;0;0
Marquinhos 2024;2024051800;1;1;0;3;0;0
Martinelli 2024;2024051616;1;1;0;70;0;0
Martinelli 2024;2024051618;1;1;0;5;0;0
Martinelli 2024;2024051621;1;1;0;10;0;0
Martinelli 2024;2024051709;1;1;0;0;0;0
Martinelli 2024;2024051714;1;1;0;52;0;0
Martinelli 2024;2024051723;1;1;0;6;0;0
Martinelli 2024;2024051800;1;1;0;5;0;0
Martinelli 2024;2024051904;1;1;0;13;0;0
Martinuccio 2012;2024051821;1;1;0;37;0;0
Martinuccio 2012;2024051916;1;1;0;23;0;0
Mascotes;2024051413;1;1;1;5;0;0
Mascotes;2024051416;1;1;1;2;0;0
Matheus Carvalho 2014;2024051515;1;1;0;0;0;0
Matheus Carvalho 2014;2024051516;1;1;0;15;0;0
Matheus Martins 2022;2024051715;1;1;0;97;0;0
Matte Viton;2024051916;1;1;0;15;0;0
Maurinho 1963;2024051401;1;1;0;8;0;0
Mauricio 2002;2024051800;1;1;0;13;0;0
Mauricio Fernandes 2002;2024051422;1;1;1;13;0;0
Maurilio Jose Santiago;2024051803;1;1;0;22;0;0
Mazola 1992;2024051810;1;1;1;34;0;0
Melhor/Pior ataque/defesa em campeonato;2024051820;1;1;0;3;0;0
Melhores Duplas;2024051613;1;1;0;46;0;0
Melhores Duplas;2024051709;1;1;0;0;0;0
Melhores Inicios - Brasileiro;2024051422;1;1;0;5;0;0
Melhores Inicios - Brasileiro;2024051820;1;1;0;10;0;0
Melhores Inicios por ano;2024051520;1;1;0;10;0;0
Metinho 2021;2024051916;1;1;0;10;0;0
Michel Araujo 2023;2024051810;1;1;0;1;0;0
Mickey 1974;2024051608;1;1;0;7;0;0
Mickey 1974;2024051609;1;1;0;12;0;0
Miguel 1977;2024051422;1;1;0;21;0;0
Milionarios 1 X 2 Fluminense;2024051423;1;1;0;79;0;0
Milionarios 1 X 2 Fluminense;2024051600;1;1;0;3;0;0
Minas 2 X 3 Fluminense;2024051609;1;1;0;32;0;0
Mineiro 2004;2024051316;1;1;0;28;0;0
Minutagem 2023;2024051717;1;1;0;0;0;0
Minutagem 2024;2024051715;1;1;0;0;0;0
Minutagem 2024;2024051717;1;1;0;87;0;0
Minutagem Fernando Diniz na 2ª passagem;2024051917;1;1;0;0;0;0
Minutagem Fernando Diniz na 2ª passagem;2024051922;1;1;0;60;0;0
Minutagem com Tecnico;2024051917;1;1;0;13;0;0
Minutagem em Ano;2024051715;1;1;0;2;0;0
Minutagem em Ano;2024051717;1;1;0;4;0;0
Minutagem em Campeonato;2024051516;1;1;0;21;0;0
Minutagem em Campeonato;2024051715;1;1;0;6;0;0
Minutagem no Libertadores da America 2024;2024051516;1;1;0;0;0;0
Minutagem no Libertadores da America 2024;2024051715;1;1;0;0;0;0
Minutagem por campeonato;2024051414;1;1;0;11;0;0
Minutagem por campeonato;2024051516;1;1;0;13;0;0
Moacir 1974;2024051721;1;1;1;32;0;0
Mondaine;2024051916;1;1;0;3;0;0
Morumbi;2024051308;1;1;0;1;0;0
Morumbi;2024051309;1;1;0;0;0;0
Morumbi;2024051310;1;1;0;14;0;0
Morumbi - Corinthians;2024051309;1;1;0;0;0;0
Morumbi - Corinthians;2024051310;1;1;0;28;0;0
Morumbi - Palmeiras;2024051310;1;1;0;22;0;0
Morumbi - Santos;2024051310;1;1;0;23;0;0
Morumbi - Sao Paulo;2024051309;1;1;0;37;0;0
Moto Club 0 X 2 Fluminense;2024051906;1;1;0;195;0;0
Moto Club 1 X 1 Fluminense;2024051515;1;1;1;15;0;0
Mundial 2023;2024051519;1;1;0;4;0;0
Municipal de Coroata;2024051421;1;1;1;21;0;0
Murilo 2003;2024051801;1;1;0;5;0;0
Marcio 1974;2024051922;1;1;0;9;0;0
Marcio Costa 1997;2024051421;1;1;0;21;0;0
Marcio Costa 1997;2024051722;1;1;0;0;0;0
Marcio Costa 1997;2024051809;1;1;0;0;0;0
Marcio Resende de Freitas;2024051709;1;1;0;1;0;0
Mario Jorge 1981;2024051513;1;1;1;253;0;0
Mario Jorge 1981;2024051810;1;1;1;44;0;0
Mario Marques 1982;2024051401;1;1;0;10;0;0
Mario Sergio 1975;2024051401;1;1;0;9;0;0
Mario Vianna;2024051709;1;1;0;9;0;0
Media de Publico - Classicos;2024051820;1;1;0;1;0;0
Nacional AM 1 X 3 Fluminense;2024051510;1;1;0;6;0;0
Nacional Croacia;2024051710;1;1;1;7;0;0
Nacional Croacia;2024051711;1;1;0;0;0;0
Nacional MG 1 X 6 Fluminense;2024051907;1;1;0;14;0;0
Nacional PB 1 X 4 Fluminense;2024051609;1;1;0;9;0;0
Nacional Potosi 2 X 0 Fluminense;2024051318;1;1;0;1;0;0
Nacional Uruguai 0 X 0 Fluminense;2024051923;1;1;0;117;0;0
Nacional Uruguai 3 X 1 Fluminense;2024051813;1;1;0;26;0;0
Nacional Uruguai 3 X 1 Fluminense;2024051902;1;1;0;0;0;0
Nacional Uruguai 3 X 1 Fluminense;2024051903;1;1;0;414;0;0
Nautico Itacoatiara 0 X 7 Fluminense;2024051510;1;1;0;4;0;0
Nene 2021;2024051609;1;1;0;4;0;0
Nepa 1 X 0 Fluminense;2024051609;1;1;0;15;0;0
Numeracao Fixa;2024051523;1;1;0;24;0;0
Nautico 0 X 0 Fluminense;2024051902;1;1;0;1;0;0
Numeros por posicao;2024051710;1;1;0;591;0;0
Numeros por posicao;2024051711;1;1;0;11;0;0
Numeros por posicao;2024051800;1;1;0;478;0;0
Numeros por posicao;2024051819;1;1;0;112;0;0
Numeros por posicao;2024051820;1;1;0;0;0;0
Numeros por posicao;2024051821;1;1;0;301;0;0
Oceanica;2024051916;1;1;0;15;0;0
Olaria 0 X 2 Fluminense;2024051610;1;1;0;26;0;0
Olaria 1 X 2 Fluminense;2024051422;1;1;0;76;0;0
Olaria 1 X 3 Fluminense;2024051717;1;1;1;22;0;0
Olaria 2 X 2 Fluminense;2024051719;1;1;0;4;0;0
Olaria 2 X 2 Fluminense;2024051908;1;1;0;5;0;0
Olaria 2 X 8 Fluminense;2024051906;1;1;0;160;0;0
Olaria 3 X 2 Fluminense;2024051821;1;1;0;0;0;0
Olaria 4 X 4 Fluminense;2024051913;1;1;0;19;0;0
Olimpique Nice 1 X 2 Fluminense;2024051421;1;1;0;0;0;0
Olimpique Nice 1 X 2 Fluminense;2024051422;1;1;0;55;0;0
Olivares 1996;2024051523;1;1;0;14;0;0
Orlando Pingo Ouro 1953;2024051800;1;1;0;16;0;0
Orozimbo 1939;2024051820;1;1;0;3;0;0
Orozimbo 1939;2024051821;1;1;0;15;0;0
Oscar Ruiz;2024051414;1;1;0;5;0;0
Oswaldo 1958;2024051411;1;1;0;10;0;0
Pacaembu;2024051423;1;1;0;19;0;0
Palmeiras - Brasileiro;2024051301;1;1;0;51;0;0
Palmeiras 0 X 1 Fluminense;2024051918;1;1;0;2;0;0
Palmeiras 0 X 2 Fluminense;2024051615;1;1;0;11;0;0
Palmeiras 1 X 0 Fluminense;2024051509;1;1;0;0;0;0
Palmeiras 1 X 0 Fluminense;2024051516;1;1;0;0;0;0
Palmeiras 1 X 1 Fluminense;2024051515;1;1;0;78;0;0
Palmeiras 2 X 0 Fluminense;2024051408;1;1;0;1;0;0
Palmeiras 2 X 1 Fluminense;2024051519;1;1;0;17;0;0
Palmeiras 2 X 1 Fluminense;2024051923;1;1;0;162;0;0
Palmeiras 2 X 3 Fluminense;2024051519;1;1;0;29;0;0
Palmeiras 2 X 6 Fluminense;2024051411;1;1;0;11;0;0
Palmeiras 2 X 6 Fluminense;2024051705;1;1;0;91;0;0
Palmeiras 3 X 0 Fluminense;2024051703;1;1;0;3;0;0
Palmeiras 3 X 0 Fluminense;2024051814;1;1;0;155;0;0
Palmeiras 3 X 0 Fluminense;2024051913;1;1;0;11;0;0
Palmeiras 3 X 2 Fluminense;2024051817;1;1;0;2;0;0
Parana 0 X 1 Fluminense;2024051422;1;1;0;29;0;0
Parana 1 X 0 Fluminense;2024051708;1;1;0;0;0;0
Parana 1 X 1 Fluminense;2024051411;1;1;1;36;0;0
Parana 2 X 1 Fluminense;2024051318;1;1;0;1;0;0
Paris Saint Germain 0 X 1 Fluminense;2024051616;1;1;0;342;0;0
Paris Saint Germain 0 X 1 Fluminense;2024051910;1;1;1;23;0;0
Paris Saint Germain 1 X 1 Fluminense;2024051421;1;1;0;87;0;0
Parraro 1980;2024051510;1;1;1;37;0;0
Parraro 1980;2024051720;1;1;1;158;0;0
Parraro 1980;2024051804;1;1;1;74;0;0
Parraro 1980;2024051912;1;1;1;0;0;0
Parraro 1980;2024051915;1;1;0;71;0;0
Participacoes diretas em gols contra Adversario;2024051314;1;1;0;0;0;0
Participacoes diretas em gols em Ano;2024051314;1;1;0;1;0;0
Participacoes em Gols contra Cerro Portenho;2024051514;1;1;0;23;0;0
Pascoal 1947;2024051720;1;1;0;11;0;0
Passagem de Tecnico;2024051519;1;1;0;7;0;0
Passagem de Tecnico;2024051520;1;1;0;0;0;0
Passagem de Tecnico;2024051614;1;1;0;8;0;0
Passagem de Tecnico;2024051621;1;1;0;40;0;0
Passagem de Tecnico;2024051904;1;1;0;6;0;0
Passagem de Tecnico;2024051923;1;1;0;28;0;0
Patrocinio das camisas;2024051910;1;1;0;9;0;0
Patrocinio das camisas;2024051911;1;1;0;0;0;0
Patrocinio das camisas;2024051915;1;1;0;0;0;0
Patrocinio das camisas;2024051916;1;1;0;62;0;0
Paulinho 1958;2024051413;1;1;0;14;0;0
Paulinho 1992;2024051609;1;1;0;98;0;0
Paulinho Omena 1963;2024051413;1;1;0;5;0;0
Paulo 1961;2024051421;1;1;0;34;0;0
Paulo Andriolli 1990;2024051611;1;1;0;2;0;0
Paulo Cesar 2009;2024051801;1;1;0;10;0;0
Paulo Cesar de Oliveira;2024051709;1;1;0;6;0;0
Paulo Goulart 1985;2024051421;1;1;0;33;0;0
Paulo Henrique Ganso 2024;2024051604;1;1;0;22;0;0
Paulo Henrique Ganso 2024;2024051611;1;1;0;19;0;0
Paulo Henrique Ganso 2024;2024051615;1;1;0;4;0;0
Paulo Henrique Ganso 2024;2024051621;1;1;0;3;0;0
Paulo Henrique Ganso 2024;2024051622;1;1;0;70;0;0
Paulo Henrique Ganso 2024;2024051623;1;1;0;0;0;0
Paulo Henrique Ganso 2024;2024051702;1;1;0;0;0;0
Paulo Henrique Ganso 2024;2024051708;1;1;0;55;0;0
Paulo Henrique Ganso 2024;2024051711;1;1;0;12;0;0
Paulo Henrique Ganso 2024;2024051712;1;1;0;17;0;0
Paulo Henrique Ganso 2024;2024051714;1;1;0;21;0;0
Paulo Henrique Ganso 2024;2024051718;1;1;0;54;0;0
Paulo Henrique Ganso 2024;2024051723;1;1;0;49;0;0
Paulo Henrique Ganso 2024;2024051800;1;1;0;7;0;0
Paulo Henrique Ganso 2024;2024051818;1;1;0;57;0;0
Paulo Henrique Ganso 2024;2024051820;1;1;0;46;0;0
Paulo Henrique Ganso 2024;2024051904;1;1;0;22;0;0
Paulo Henrique Ganso 2024;2024051913;1;1;0;95;0;0
Paulo Henrique Ganso 2024;2024051918;1;1;0;18;0;0
Paulo Henrique Ganso 2024 - Copa Sul Americana 2019;2024051712;1;1;0;10;0;0
Paulo Henrique Ganso 2024 - Copa Sul Americana 2020;2024051712;1;1;0;1;0;0
Paulo Henrique Ganso 2024 - Copa Sul Americana 2022;2024051712;1;1;0;1;0;0
Paulo Henrique Ganso 2024 - Libertadores da America;2024051712;1;1;0;175;0;0
Paulo Henrique de Godoy Bezerra;2024051714;1;1;0;1;0;0
Paulo Isidoro 2002;2024051520;1;1;0;4;0;0
Paulo Lino 1982;2024051711;1;1;1;28;0;0
Paulo Victor 1988;2024051421;1;1;0;37;0;0
Paulo Victor 1988;2024051510;1;1;0;0;0;0
Paysandu 0 X 0 Fluminense;2024051704;1;1;0;151;0;0
Paysandu 1 X 2 Fluminense;2024051519;1;1;0;19;0;0
Paysandu 2 X 0 Fluminense;2024051913;1;1;1;0;0;0
Paysandu 2 X 0 Fluminense;2024051917;1;1;0;1;0;0
Paysandu Cricket 3 X 0 Fluminense;2024051411;1;1;0;9;0;0
Paysandu Cricket 3 X 0 Fluminense;2024051515;1;1;0;0;0;0
Paysandu Cricket 3 X 0 Fluminense;2024051608;1;1;0;18;0;0
Pedro 2019;2024051708;1;1;0;3;0;0
Penalties a favor do Fluminense;2024051616;1;1;0;53;0;0
Penalties contra o Fluminense;2024051615;1;1;0;41;0;0
Penalties contra o Fluminense;2024051616;1;1;0;279;0;0
Penalties contra o Fluminense;2024051710;1;1;0;10;0;0
Penalties contra o Fluminense;2024051711;1;1;0;214;0;0
Penalties convertidos pelo Fluminense;2024051615;1;1;0;1;0;0
Penalties convertidos pelo Fluminense;2024051616;1;1;0;48;0;0
Penalties perdidos pelo Fluminense;2024051615;1;1;0;1;0;0
Penalties perdidos pelo Fluminense;2024051616;1;1;0;34;0;0
Penarol 1 X 1 Fluminense;2024051813;1;1;0;21;0;0
Penarol 1 X 1 Fluminense;2024051814;1;1;0;228;0;0
Penarol 2 X 0 Fluminense;2024051923;1;1;0;355;0;0
Pessali 1996;2024051422;1;1;1;30;0;0
Petkovic 2006;2024051711;1;1;0;5;0;0
Petkovic 2006;2024051723;1;1;1;0;0;0
Piero Maza;2024051817;1;1;0;25;0;0
Pierre 2017;2024051316;1;1;0;3;0;0
Pinguela 1954;2024051411;1;1;0;94;0;0
Pinheiro 1963;2024051411;1;1;0;24;0;0
Pinheiro 1963;2024051822;1;1;0;5;0;0
Pintinho 1985;2024051307;1;1;1;73;0;0
Pintinho 1985;2024051323;1;1;0;80;0;0
Pintinho 1985;2024051504;1;1;0;27;0;0
Pintinho 1985;2024051510;1;1;0;0;0;0
Pintinho 1985;2024051923;1;1;0;4;0;0
Ponte Preta 3 X 1 Fluminense;2024051518;1;1;0;2;0;0
Ponte Preta 3 X 1 Fluminense;2024051519;1;1;0;15;0;0
Ponte Preta 3 X 2 Fluminense;2024051316;1;1;0;15;0;0
Pontos rodada a rodada em 2022;2024051523;1;1;0;6;0;0
Pontos rodada a rodada em 2022;2024051818;1;1;0;0;0;0
Pontos rodada a rodada em 2023;2024051714;1;1;0;37;0;0
Portuguesa 0 X 1 Fluminense;2024051510;1;1;0;9;0;0
Portuguesa 2 X 0 Fluminense;2024051915;1;1;0;0;0;0
Portuguesa 2 X 0 Fluminense;2024051923;1;1;0;9;0;0
Portuguesa SP 2 X 4 Fluminense;2024051817;1;1;0;2;0;0
Portuguesa SP 3 X 3 Fluminense;2024051814;1;1;0;0;0;0
Portuguesa SP 6 X 5 Fluminense;2024051813;1;1;0;439;0;0
Portuguesa SP 6 X 5 Fluminense;2024051902;1;1;0;86;0;0
Portuguesa Santista 4 X 4 Fluminense;2024051517;1;1;0;2;0;0
"Posicao rodada a rodada em 0 2005 1 2010 2 2006 3 2012 4 2015 5 2014 6 2023 7 2017 8 2018 9 2004 10 2021 11 2003 12 2016 13 2007 14 2011 15 2020 16 2022 17 2009 18 2013 19 2019 20 2008 Name: ano_brasileiro; dtype: int64";2024051819;1;1;0;5;0;0
"Posicao rodada a rodada em 0 2006 1 2014 2 2012 3 2010 4 2005 5 2018 6 2023 7 2007 8 2011 9 2004 10 2020 11 2022 12 2015 13 2021 14 2017 15 2016 16 2013 17 2009 18 2003 19 2019 20 2008 21 2024 Name: ano_brasileiro; dtype: int64";2024051819;1;1;0;34;0;0
"Posicao rodada a rodada em 0 2010 1 2012 2 2005 3 2015 4 2006 5 2023 6 2014 7 2017 8 2011 9 2022 10 2020 11 2018 12 2004 13 2021 14 2007 15 2016 16 2003 17 2013 18 2009 19 2019 20 2008 Name: ano_brasileiro; dtype: int64";2024051819;1;1;0;2;0;0
Posicoes Brasileiro;2024051318;1;1;0;7;0;0
Posicoes Brasileiro;2024051613;1;1;0;30;0;0
Posicoes rodada a rodada;2024051310;1;1;0;8;0;0
Posicoes rodada a rodada;2024051523;1;1;0;22;0;0
Posicoes rodada a rodada;2024051714;1;1;0;445;0;0
Posicoes rodada a rodada em 2022;2024051714;1;1;0;13;0;0
Posicoes rodada a rodada em 2023;2024051714;1;1;0;16;0;0
Posicoes rodada a rodada em 2024;2024051714;1;1;0;4;0;0
Preguinho 1939;2024051711;1;1;0;7;0;0
Presenca Estrangeiros;2024051715;1;1;0;0;0;0
Presenca Estrangeiros;2024051719;1;1;0;0;0;0
Presenca Estrangeiros;2024051721;1;1;0;58;0;0
Presenca Estrangeiros;2024051801;1;1;0;32;0;0
Presenca Estrangeiros;2024051919;1;1;0;31;0;0
Presidente Hayes 1 X 2 Fluminense;2024051923;1;1;0;7;0;0
Presidentes;2024051708;1;1;0;7;0;0
Principais Adversarios do Rio Grande do Sul no(a) Brasileiro;2024051616;1;1;0;12;0;0
Principais adversarios em Campeonato;2024051600;1;1;0;5;0;0
Principais adversarios em Campeonato;2024051616;1;1;0;6;0;0
Proximos Jogos;2024051609;1;1;0;78;0;0
Proximos Jogos;2024051621;1;1;0;14;0;0
Proximos Jogos;2024051710;1;1;0;23;0;0
Pindaro 1955;2024051911;1;1;0;4;0;0
Publico;2024051600;1;1;0;1;0;0
Quincas 1956;2024051412;1;1;0;0;0;0
Racca Rovers 1 X 1 Fluminense;2024051609;1;1;0;5;0;0
Rafael Moura 2012;2024051513;1;1;0;18;0;0
Rafael Sobis 2014;2024051609;1;1;0;9;0;0
Ranking de Assistencias;2024051613;1;1;0;66;0;0
Ranking de Assistencias;2024051712;1;1;0;27;0;0
Ranking de Assistencias;2024051800;1;1;0;17;0;0
Ranking de Assistencias;2024051913;1;0;0;0;0;0
Ranking de Assistencias;2024051919;1;1;0;6;0;0
Ranking de Assistencias em 2024;2024051800;1;1;0;72;0;0
Ranking de Campanhas;2024051422;1;1;0;44;0;0
Ranking de Campanhas;2024051514;1;1;0;1;0;0
Ranking de Campanhas;2024051523;1;1;0;100;0;0
Ranking de Campanhas;2024051714;1;1;0;24;0;0
Ranking de Campanhas;2024051715;1;1;0;30;0;0
Ranking de Campanhas;2024051817;1;1;0;21;0;0
Ranking de anos;2024051520;1;1;0;197;0;0
Ranking de gols contra;2024051800;1;1;0;7;0;0
Ranking de turnos;2024051316;1;1;0;6;0;0
Ranking de turnos;2024051523;1;1;0;122;0;0
Ranking de turnos;2024051714;1;1;0;10;0;0
Ranking de turnos;2024051716;1;1;0;398;0;0
Raphael Claus;2024051420;1;1;0;9;0;0
Raphael Claus;2024051600;1;1;0;15;0;0
Raphael Claus;2024051609;1;1;0;11;0;0
Raphael Claus;2024051613;1;1;0;40;0;0
Raphael Claus;2024051709;1;1;0;3;0;0
Rayo Vallecano 2 X 2 Fluminense;2024051509;1;1;0;6;0;0
Real Madrid 0 X 2 Fluminense;2024051414;1;1;1;17;0;0
Real Madrid 2 X 0 Fluminense;2024051509;1;1;0;14;0;0
Recopa 2024;2024051518;1;1;0;2;0;0
Rei Pele;2024051513;1;1;0;2;0;0
Reinaldo 1969;2024051316;1;1;1;61;0;0
Reinaldo Ribas;2024051714;1;1;0;1;0;0
Remo 1 X 1 Fluminense;2024051509;1;1;0;9;0;0
Remo 2 X 1 Fluminense;2024051314;1;1;1;5;0;0
Renatinho 1993;2024051411;1;1;1;0;0;0
Renato Augusto 2024;2024051410;1;1;0;8;0;0
Renato Gaucho 1997;2024051916;1;1;0;22;0;0
Renato Martins 1987;2024051609;1;1;0;12;0;0
Rene 1992;2024051609;1;1;0;15;0;0
Ricardo Gomes 1988;2024051609;1;1;0;98;0;0
Ricardo Lopes 1986;2024051911;1;1;1;0;0;0
Ricardo Rocha 1996;2024051514;1;1;1;70;0;0
Rio Branco 0 X 2 Fluminense;2024051913;1;1;0;14;0;0
Rio Cricket 0 X 5 Fluminense;2024051414;1;1;0;15;0;0
Rio Cricket 1 X 3 Fluminense;2024051612;1;1;0;0;0;0
Rio Football Club 0 X 8 Fluminense;2024051413;1;1;0;0;0;0
Rio Football Club 0 X 8 Fluminense;2024051415;1;1;0;0;0;0
Rio Football Club 0 X 8 Fluminense;2024051419;1;1;0;0;0;0
Rio Football Club 0 X 8 Fluminense;2024051508;1;1;0;0;0;0
